Unnamed: 0,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,traffic,is_attack
3084446,10.10.10.252,50002,10.10.10.249,80,tcp,-,0.026822,0,0,SH,T,T,0,^cF,1,52,0,0,-,0.016345,1,2,0,0,61.180699,122.361398,183.542097,2.0,32,32,32,64,32,32,2,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16777.038574,16777.038574,16777.038574,16777.038574,0.0,432.014465,16345.024109,16777.038574,8388.519287,11252.197028,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16777.038574,16777.038574,16777.038574,16777.038574,0.0,0.0,0.0,0.0,0.0,0.0,501,507,501,507,rudeadyet,1
514271,212.219.242.41,54523,185.207.32.45,16870,tcp,-,-,-,-,OTH,F,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
88473,10.10.10.252,52779,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,71,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
48783,10.10.10.252,45422,10.10.10.249,80,tcp,-,0.063049,13236,0,SH,T,T,0,ScACF,4,216,0,0,-,0.062582,7,7,3,1,111.85322,111.85322,223.70644,1.0,232,32,40,232,32,40,2,2,0,2,1,13,0,0,0,0,0.0,5996.0,13236.0,1890.857143,2522.623729,0.0,152.0,152.0,21.714286,57.4506,0.0,5996.0,13388.0,956.285714,1969.566896,10.01358,37989.854813,62582.015991,10430.335999,15200.925343,43.869019,38790.941238,62561.988831,10426.998138,16462.372508,10.01358,37989.854813,62628.030777,4817.540829,11197.051165,213927.272683,7.0,7.0,13236.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62628.030777,62628.030777,62628.030777,62628.030777,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
92580,10.10.10.252,46950,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,74,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
92401,10.10.10.252,50318,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,73,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
2913342,10.10.10.247,5683,10.10.10.249,5683,udp,-,0.002203,100,0,S0,T,T,0,Dc,3,184,0,0,-,0.0,10,0,5,0,0.0,0.0,0.0,0.0,320,32,32,0,0,0,0,0,0,5,0,10,0,0,0,0,0.0,6.0,30.0,3.0,3.162278,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,3.0,3.162278,72.956085,1014786.958694,4058218.955994,450913.217333,534620.180955,0.0,0.0,0.0,0.0,0.0,72.956085,1014786.958694,4058218.955994,450913.217333,534620.180955,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4058218.955994,4058218.955994,4058218.955994,4058218.955994,0.0,0.0,0.0,0.0,0.0,0.0,512,0,512,0,normal,0
3142199,10.10.10.252,36296,10.10.10.249,80,tcp,-,0.002034,0,0,SH,T,T,0,^cF,1,52,0,0,-,0.019102,1,2,0,0,52.350275,104.700549,157.050824,2.0,32,32,32,64,32,32,2,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19150.972366,19150.972366,19150.972366,19150.972366,0.0,48.875809,19102.096558,19150.972366,9575.486183,13472.661595,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19150.972366,19150.972366,19150.972366,19150.972366,0.0,0.0,0.0,0.0,0.0,0.0,501,507,501,507,rudeadyet,1
3192977,10.10.10.252,42610,10.10.10.249,80,tcp,-,-,-,-,OTH,T,T,0,Dc,1,94,0,0,-,0.0,1,1,1,0,0.0,0.0,0.0,1.0,32,32,32,32,32,32,0,0,0,1,0,2,0,0,0,0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,18.5,26.162951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.988068,236.988068,236.988068,236.988068,0.0,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.988068,236.988068,236.988068,236.988068,0.0,0.0,0.0,0.0,0.0,0.0,502,507,502,507,slowloris,1
4199,10.10.10.252,38238,10.10.10.249,80,tcp,-,0.063926,13192,0,SH,T,T,0,ScACF,4,216,0,0,-,0.0629,6,6,2,1,95.389768,95.389768,190.779536,1.0,200,32,40,200,32,40,2,2,0,2,1,11,0,0,0,0,0.0,7240.0,13236.0,2206.0,3440.087208,0.0,152.0,152.0,25.333333,62.05374,0.0,7240.0,13388.0,1115.666667,2584.150549,9.059906,37825.82283,62899.827957,12579.965591,16182.720166,39.100647,38584.947586,62914.848328,12582.969666,17419.902993,9.059906,37825.82283,62992.811203,5726.6192,12138.980211,212846.369137,6.0,6.0,13236.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62992.811203,62992.811203,62992.811203,62992.811203,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
94268,10.10.10.252,43013,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,57,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
85326,10.10.10.252,51438,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,71,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
3097394,10.10.10.252,41640,10.10.10.249,80,tcp,http,2.651439,431,0,S0,T,T,0,ScAD,5,699,0,0,-,3.259717,5,4,2,1,1.533875,1.2271,2.760976,0.8,168,32,40,136,32,40,0,2,0,2,1,8,0,0,0,0,0.0,395.0,435.0,87.0,173.046237,0.0,309.0,309.0,77.25,154.5,0.0,395.0,744.0,82.666667,154.758683,1044.988632,3237498.998642,3259716.98761,814929.246902,1615069.775043,425.100327,3278920.888901,3300104.856491,1100034.952164,1886997.962241,88.214874,3237498.998642,3300193.071365,412524.133921,1141553.923425,228.240673,2.5,2.0,217.5,154.5,0.0,0.0,0.0,0.0,0.0,0.0,3300193.071365,3300193.071365,3300193.071365,3300193.071365,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,506,rudeadyet,1
12346,10.10.10.252,53662,10.10.10.249,80,tcp,-,0.063865,13192,0,SH,T,T,0,ScACF,4,216,0,0,-,0.06265,6,6,2,1,95.76984,95.76984,191.53968,1.0,200,32,40,200,32,40,2,2,0,2,1,11,0,0,0,0,0.0,7240.0,13111.0,2185.166667,3412.814699,0.0,152.0,152.0,25.333333,62.05374,0.0,7240.0,13263.0,1105.25,2562.853776,5.00679,39030.075073,62650.203705,12530.040741,16950.656142,22.172928,39810.89592,62674.045563,12534.809113,17980.803504,5.00679,39030.075073,62720.060349,5701.823668,12550.808931,211699.231857,6.0,6.0,13111.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62720.060349,62720.060349,62720.060349,62720.060349,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
3123912,10.10.10.252,47202,10.10.10.249,80,tcp,-,-,-,-,OTH,T,T,0,Dc,1,58,0,0,-,0.019242,1,2,0,0,51.969519,103.939039,155.908558,2.0,32,32,32,64,32,32,2,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19318.10379,19318.10379,19318.10379,19318.10379,0.0,76.055527,19242.048264,19318.10379,9659.051895,13552.403432,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19318.10379,19318.10379,19318.10379,19318.10379,0.0,0.0,0.0,0.0,0.0,0.0,501,507,501,507,rudeadyet,1
1751475,10.10.10.252,38205,10.10.10.249,1883,tcp,mqtt,4.753155,4263,0,OTH,T,T,0,DcAc,48,6759,0,0,-,4.809517,50,25,25,25,10.396055,5.198027,15.594082,0.5,1600,32,32,800,32,32,0,0,0,25,25,75,0,0,0,0,0.0,193.0,4520.0,90.4,91.369847,4.0,4.0,100.0,4.0,0.0,0.0,193.0,4620.0,61.6,84.90774,1122.951508,216305.017471,4809516.906738,98153.40626,98537.176901,182611.942291,218119.859695,4806951.999664,200289.666653,10971.705556,164.031982,216305.017471,4809516.906738,64993.471713,92562.96311,960.595438,50.0,25.0,4520.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4809516.906738,4809516.906738,4809516.906738,4809516.906738,0.0,0.0,0.0,0.0,0.0,0.0,502,3675,502,3876,mqttmalaria,1
3106681,10.10.10.252,49374,10.10.10.249,80,tcp,-,0.015008,0,0,SH,T,T,0,^cF,1,52,0,0,-,0.007145,1,2,0,0,139.959423,279.918847,419.87827,2.0,32,32,32,64,32,32,2,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7196.903229,7196.903229,7196.903229,7196.903229,0.0,51.97525,7144.927979,7196.903229,3598.451614,5015.474973,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7196.903229,7196.903229,7196.903229,7196.903229,0.0,0.0,0.0,0.0,0.0,0.0,501,506,501,506,rudeadyet,1
3238454,10.10.10.252,58626,10.10.10.249,80,tcp,-,0.000364,0,0,RSTR,T,T,0,Fr,1,52,1,40,-,0.000172,1,1,0,0,5817.34258,5817.34258,11634.68516,1.0,32,32,32,20,20,20,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.899796,171.899796,171.899796,171.899796,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.899796,171.899796,171.899796,171.899796,0.0,0.0,0.0,0.0,0.0,0.0,1152,0,1152,0,slowread,1
87086,10.10.10.252,47575,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,75,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
2538512,::1,57810,::1,1883,tcp,-,-,-,-,OTH,T,T,0,^cC,0,0,0,0,-,0.0,10,0,5,0,0.0,0.0,0.0,0.0,320,32,32,0,0,0,0,0,0,5,0,10,0,0,0,0,0.0,6.0,30.0,3.0,3.162278,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,3.0,3.162278,86.069107,1014615.058899,4058029.89006,450892.210007,534586.428888,0.0,0.0,0.0,0.0,0.0,86.069107,1014615.058899,4058029.89006,450892.210007,534586.428888,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4058029.89006,4058029.89006,4058029.89006,4058029.89006,0.0,0.0,0.0,0.0,0.0,0.0,512,0,512,0,normal,0
93861,10.10.10.252,41162,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,74,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
3060405,10.10.10.252,33746,10.10.10.249,80,tcp,-,-,-,-,OTH,T,T,0,Dc,1,71,0,0,-,0.022336,4,3,1,1,179.083045,134.312284,313.395329,0.75,136,32,40,104,32,40,0,2,0,1,1,6,0,0,0,0,0.0,314.0,314.0,78.5,157.0,0.0,711.0,711.0,237.0,410.496041,0.0,711.0,1025.0,146.428571,275.084143,963.926315,19820.928574,22336.006165,7445.335388,10721.599149,445.127487,20849.943161,21295.070648,10647.535324,14428.383532,72.956085,19820.928574,22336.006165,3722.667694,7895.226538,45890.030315,4.0,3.0,314.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,22336.006165,22336.006165,22336.006165,22336.006165,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,497,507,rudeadyet,1
1891565,10.10.10.252,48846,10.10.10.249,63030,tcp,-,9.2e-05,0,0,REJ,T,T,0,Sr,1,44,1,40,-,4.8e-05,1,1,0,0,20867.18408,20867.18408,41734.368159,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.922134,47.922134,47.922134,47.922134,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.922134,47.922134,47.922134,47.922134,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
19117,10.10.10.252,56436,10.10.10.249,80,tcp,-,0.063315,13280,0,SH,T,T,0,ScACF,4,216,0,0,-,0.062773,6,6,2,1,95.582512,95.582512,191.165024,1.0,200,32,40,200,32,40,2,2,0,2,1,11,0,0,0,0,0.0,7240.0,13132.0,2188.666667,3417.358434,0.0,152.0,152.0,25.333333,62.05374,0.0,7240.0,13284.0,1107.0,2566.408527,9.059906,38593.053818,62772.989273,12554.597855,16647.744832,42.915344,39662.837982,62780.857086,12556.171417,17913.142364,9.059906,38593.053818,62852.859497,5713.896318,12389.073184,211619.681551,6.0,6.0,13132.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,62852.859497,62852.859497,62852.859497,62852.859497,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,501,501,apachekiller,1
94693,10.10.10.252,54615,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,57,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
2102645,10.10.10.252,41180,10.10.10.249,18075,tcp,-,0.000128,0,0,REJ,T,T,0,Sr,1,44,1,40,-,8.3e-05,1,1,0,0,12052.597701,12052.597701,24105.195402,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.969666,82.969666,82.969666,82.969666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.969666,82.969666,82.969666,82.969666,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
2052269,10.10.10.252,48846,10.10.10.249,35135,tcp,-,0.000104,0,0,REJ,T,T,0,Sr,1,44,1,40,-,9.1e-05,1,1,0,0,11008.671916,11008.671916,22017.343832,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.837479,90.837479,90.837479,90.837479,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.837479,90.837479,90.837479,90.837479,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
3239593,10.10.10.252,46330,10.10.10.249,80,tcp,http,0.066818,235,0,S0,T,T,0,ScAD,5,503,0,0,-,0.043859,1,1,0,0,22.800335,22.800335,45.60067,1.0,32,32,32,32,32,32,1,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43859.004974,43859.004974,43859.004974,43859.004974,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43859.004974,43859.004974,43859.004974,43859.004974,0.0,0.0,0.0,0.0,0.0,0.0,301,508,301,508,slowread,1
2572994,::1,60726,::1,1883,tcp,-,-,-,-,OTH,T,T,0,^cCcCcC,0,0,0,0,-,0.0,10,0,5,0,0.0,0.0,0.0,0.0,320,32,32,0,0,0,0,0,0,5,0,10,0,0,0,0,0.0,6.0,30.0,3.0,3.162278,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30.0,3.0,3.162278,77.009201,1014680.147171,4058185.100555,450909.455617,534603.996871,0.0,0.0,0.0,0.0,0.0,77.009201,1014680.147171,4058185.100555,450909.455617,534603.996871,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4058185.100555,4058185.100555,4058185.100555,4058185.100555,0.0,0.0,0.0,0.0,0.0,0.0,512,0,512,0,normal,0
1685672,77.48.18.17,14928,73.251.129.104,6765,tcp,-,-,-,-,OTH,F,F,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
3135798,10.10.10.252,48904,10.10.10.249,80,tcp,http,0.022722,335,0,S0,T,T,0,ScAD,4,551,0,0,-,0.021883,4,3,1,1,182.790203,137.092652,319.882855,0.75,136,32,40,104,32,40,0,2,0,1,1,6,0,0,0,0,0.0,483.0,483.0,120.75,241.5,0.0,711.0,711.0,237.0,410.496041,0.0,711.0,1194.0,170.571429,298.649101,1029.968262,19217.014313,21883.010864,7294.336955,10329.787206,437.97493,20287.036896,20725.011826,10362.505913,14035.406316,69.856644,19217.014313,21883.010864,3647.168477,7639.335865,54562.875621,4.0,3.0,483.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,21883.010864,21883.010864,21883.010864,21883.010864,0.0,0.0,0.0,0.0,0.0,0.0,64240,65160,497,506,rudeadyet,1
120954,154.41.19.43,15933,252.18.175.30,15239,tcp,-,-,-,-,OTH,F,T,0,-,0,0,0,0,-,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,camoverflow,1
88964,10.10.10.252,53207,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,73,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
87153,10.10.10.252,47474,224.0.0.251,5353,udp,dns,-,-,-,S0,T,F,0,D,1,71,0,0,-,0.0,1,0,1,0,0.0,0.0,0.0,0.0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,arpspoofing,1
1952908,10.10.10.252,52424,10.10.10.249,28851,tcp,-,0.000168,0,0,REJ,T,T,0,Sr,1,44,1,40,-,0.000168,1,1,0,0,5949.367376,5949.367376,11898.734752,1.0,24,24,24,20,20,20,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.085098,168.085098,168.085098,168.085098,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.085098,168.085098,168.085098,168.085098,0.0,0.0,0.0,0.0,0.0,0.0,1024,0,1024,0,netscan,1
